Date_reported,Country,WHO_region,New_cases,Cumulative_cases,Cumulative_cases,New_deaths,Cumulative_deaths
27-Nov-20,India,SEAR,43082,9309787,9309787,492,135715
28-Nov-20,India,SEAR,41322,9351109,9351109,485,136200
29-Nov-20,India,SEAR,41810,9392919,9392919,496,136696
30-Nov-20,India,SEAR,38772,9431691,9431691,443,137139
01-Dec-20,India,SEAR,31118,9462809,9462809,482,137621
02-Dec-20,India,SEAR,36604,9499413,9499413,501,138122
03-Dec-20,India,SEAR,35551,9534964,9534964,526,138648
04-Dec-20,India,SEAR,36595,9571559,9571559,540,139188
05-Dec-20,India,SEAR,36652,9608211,9608211,512,139700
06-Dec-20,India,SEAR,36011,9644222,9644222,482,140182
07-Dec-20,India,SEAR,32981,9677203,9677203,391,140573
08-Dec-20,India,SEAR,26567,9703770,9703770,385,140958
09-Dec-20,India,SEAR,32080,9735850,9735850,402,141360
10-Dec-20,India,SEAR,31521,9767371,9767371,412,141772
11-Dec-20,India,SEAR,29398,9796769,9796769,414,142186
12-Dec-20,India,SEAR,30006,9826775,9826775,442,142628
13-Dec-20,India,SEAR,30254,9857029,9857029,391,143019
14-Dec-20,India,SEAR,27071,9884100,9884100,336,143355
15-Dec-20,India,SEAR,22065,9906165,9906165,354,143709
16-Dec-20,India,SEAR,26382,9932547,9932547,387,144096
17-Dec-20,India,SEAR,24010,9956557,9956557,355,144451
18-Dec-20,India,SEAR,22890,9979447,9979447,338,144789
19-Dec-20,India,SEAR,25152,10004599,10004599,347,145136
20-Dec-20,India,SEAR,26624,10031223,10031223,341,145477
21-Dec-20,India,SEAR,24337,10055560,10055560,333,145810
22-Dec-20,India,SEAR,19556,10075116,10075116,301,146111
23-Dec-20,India,SEAR,23950,10099066,10099066,333,146444
24-Dec-20,India,SEAR,24712,10123778,10123778,312,146756
25-Dec-20,India,SEAR,23067,10146845,10146845,336,147092
26-Dec-20,India,SEAR,22273,10169118,10169118,251,147343
27-Dec-20,India,SEAR,18732,10187850,10187850,279,147622
28-Dec-20,India,SEAR,20021,10207871,10207871,279,147901
29-Dec-20,India,SEAR,16432,10224303,10224303,252,148153
30-Dec-20,India,SEAR,20549,10244852,10244852,286,148439
31-Dec-20,India,SEAR,21822,10266674,10266674,299,148738
01-Jan-21,India,SEAR,20035,10286709,10286709,256,148994
02-Jan-21,India,SEAR,19079,10305788,10305788,224,149218
03-Jan-21,India,SEAR,18177,10323965,10323965,217,149435
04-Jan-21,India,SEAR,16504,10340469,10340469,214,149649
05-Jan-21,India,SEAR,16375,10356844,10356844,201,149850
06-Jan-21,India,SEAR,18088,10374932,10374932,264,150114
07-Jan-21,India,SEAR,20346,10395278,10395278,222,150336
08-Jan-21,India,SEAR,18139,10413417,10413417,234,150570
09-Jan-21,India,SEAR,18222,10431639,10431639,228,150798
10-Jan-21,India,SEAR,18645,10450284,10450284,201,150999
11-Jan-21,India,SEAR,16311,10466595,10466595,161,151160
12-Jan-21,India,SEAR,12584,10479179,10479179,167,151327
13-Jan-21,India,SEAR,15968,10495147,10495147,202,151529
14-Jan-21,India,SEAR,16946,10512093,10512093,198,151727
15-Jan-21,India,SEAR,15590,10527683,10527683,191,151918
16-Jan-21,India,SEAR,15158,10542841,10542841,175,152093
17-Jan-21,India,SEAR,15144,10557985,10557985,181,152274
18-Jan-21,India,SEAR,13788,10571773,10571773,145,152419
19-Jan-21,India,SEAR,10064,10581837,10581837,137,152556
20-Jan-21,India,SEAR,13823,10595660,10595660,162,152718
21-Jan-21,India,SEAR,15223,10610883,10610883,151,152869
22-Jan-21,India,SEAR,14545,10625428,10625428,163,153032
23-Jan-21,India,SEAR,14256,10639684,10639684,152,153184
24-Jan-21,India,SEAR,14849,10654533,10654533,155,153339
25-Jan-21,India,SEAR,13203,10667736,10667736,131,153470
26-Jan-21,India,SEAR,9102,10676838,10676838,117,153587
27-Jan-21,India,SEAR,12689,10689527,10689527,137,153724
28-Jan-21,India,SEAR,11666,10701193,10701193,123,153847
29-Jan-21,India,SEAR,18855,10720048,10720048,163,154010
30-Jan-21,India,SEAR,13083,10733131,10733131,137,154147
31-Jan-21,India,SEAR,13052,10746183,10746183,127,154274
01-Feb-21,India,SEAR,11427,10757610,10757610,118,154392
02-Feb-21,India,SEAR,8635,10766245,10766245,94,154486
03-Feb-21,India,SEAR,11039,10777284,10777284,110,154596
04-Feb-21,India,SEAR,12899,10790183,10790183,107,154703
05-Feb-21,India,SEAR,12408,10802591,10802591,120,154823
06-Feb-21,India,SEAR,11713,10814304,10814304,95,154918
07-Feb-21,India,SEAR,12059,10826363,10826363,78,154996
08-Feb-21,India,SEAR,11831,10838194,10838194,84,155080
09-Feb-21,India,SEAR,9110,10847304,10847304,78,155158
10-Feb-21,India,SEAR,11067,10858371,10858371,94,155252
11-Feb-21,India,SEAR,12923,10871294,10871294,108,155360
12-Feb-21,India,SEAR,9309,10880603,10880603,87,155447
13-Feb-21,India,SEAR,12143,10892746,10892746,103,155550
